product_category_name,agro_industria_e_comercio,alimentos,alimentos_bebidas,artes,artigos_de_natal,audio,automotivo,bebes,bebidas,beleza_saude,brinquedos,cama_mesa_banho,casa_conforto,casa_construcao,climatizacao,consoles_games,construcao_ferramentas_construcao,construcao_ferramentas_iluminacao,construcao_ferramentas_jardim,construcao_ferramentas_seguranca,cool_stuff,eletrodomesticos,eletronicos,eletroportateis,esporte_lazer,fashion_bolsas_e_acessorios,fashion_calcados,fashion_roupa_masculina,ferramentas_jardim,industria_comercio_e_negocios,informatica_acessorios,instrumentos_musicais,livros_interesse_geral,malas_acessorios,market_place,moveis_cozinha_area_de_servico_jantar_e_jardim,moveis_decoracao,moveis_escritorio,moveis_quarto,moveis_sala,papelaria,pcs,perfumaria,pet_shop,relogios_presentes,sinalizacao_e_seguranca,telefonia,telefonia_fixa,utilidades_domesticas
brinquedos,-4.4296008287173905e-17,1.8089212975448393e-16,-1.5840543704095006e-16,-2.1131735137858626e-16,-2.418696828112412e-16,-1.448455105084897e-17,0.01635458729278392,0.16033656489121362,3.9855921499755235e-18,0.007018876139483134,1.0000000000000004,0.04120436320314815,-1.2297623847356772e-16,1.640938896950181e-16,1.4244852756039642e-16,0.03650398018564613,4.2185776451851246e-16,-9.334893267937835e-17,3.051687223665083e-17,-2.6344235827817234e-17,0.10353051472123909,1.1895709564835486e-16,-1.100125132150051e-16,0.04217794954767807,0.0633455214026693,0.04693443897664821,0.027128448990350208,-3.183204145315656e-17,0.013946524378982451,2.1342006164106408e-16,6.219235278605568e-17,0.06903317679854112,-6.755951396073558e-17,-6.769746891634897e-17,2.368120279954379e-17,1.207887463982039e-16,0.04057432869243177,0.021175815071350298,2.620072218995073e-16,0.0046120323359291025,0.02178816193210618,0.00015475011778034092,0.0007965892270096732,3.8197967895609233e-16,0.07690682356372983,-4.5989740017238743e-17,-5.024429279313954e-17,1.1442452113033874e-17,0.0377265229575427
cama_mesa_banho,-3.819709394894654e-16,-5.668954054160008e-17,0.01908782929015257,-2.804714132754134e-17,-3.17746146381367e-17,-4.29075452415839e-17,0.04056468157718277,0.06384379443251768,4.370076008698459e-17,0.04172441028712684,0.04120436320314815,1.0000000000000002,0.1349535720879643,0.019304262923569643,0.02420767291639917,1.173774164118689e-16,0.03624351582899459,0.022795976626782642,1.4152053289321076e-17,6.776874270364818e-17,0.04144934104724591,0.008228233985677659,0.0018462326053128688,1.457425231298784e-17,0.054692803942001336,0.05610217723934304,0.05160969219262276,0.00815064996272184,0.034041237350187596,-2.6747490807116397e-17,0.04090718381862843,0.018679748187941884,7.309052958896783e-17,3.054368160846966e-17,0.05861576898040242,0.08876882238790325,0.15647366671591237,0.05037940917586899,0.038968251969917614,0.057755404214186894,0.024439991507931826,0.00016943869580594728,0.0011580302032496224,0.04598179590293055,0.038600620240460806,-1.1586112163230526e-16,0.04286910508800082,-5.788819423905688e-17,0.18114146022339617
casa_conforto,-1.5908224428635824e-16,-4.0773305238550933e-16,0.0745395483052657,1.7911471757999974e-16,-3.192382641797433e-17,-1.1413845638864726e-16,1.1062412919369677e-16,-1.8856980502022221e-16,3.6469835092983404e-16,0.029554861469616302,-1.2297623847356772e-16,0.1349535720879643,1.0,5.919650871611222e-17,-2.6318601312688017e-16,-4.603813658820225e-16,3.0161185293894843e-16,2.1237101111427823e-16,8.633070794369792e-17,1.2332113775776796e-16,2.5392027371886496e-17,-1.310916073601816e-16,-1.6867801249291987e-17,-1.2547957969358892e-16,0.026461358139161097,4.5646784435990984e-17,4.045002075755021e-17,-3.6041238628269043e-16,1.0244448450943616e-16,1.1569165083312287e-16,1.0387720421871626e-17,5.319376066606753e-17,2.4455576598172167e-16,-3.5551176408198324e-17,1.049186729822868e-16,9.430002113466258e-17,0.011771547061323925,5.747955864842603e-16,-2.9153304433220146e-16,9.583105584063641e-17,5.5099406124301357e-17,-5.739213224436485e-05,9.652342243675303e-17,7.730637998060994e-17,-1.9159237095532223e-16,1.2939844371557246e-16,1.5008645299738354e-16,-4.851493488924097e-18,-1.249000902703301e-16
casa_construcao,3.8480183340609826e-17,-1.2830256796069217e-16,-4.066949177098333e-17,7.56179901365373e-17,-4.2026068663196995e-17,-2.8101216079253744e-17,0.026572810061174096,4.247974040328125e-16,-1.341452405273292e-16,5.781262449956876e-16,1.640938896950181e-16,0.019304262923569643,5.919650871611222e-17,1.0000000000000004,-1.3859160565045497e-16,1.6015271313242745e-18,9.401074034836997e-17,0.020734625691284255,-5.475447932500531e-17,-2.4272239919921766e-17,-3.365762089583236e-17,-1.8362770035210258e-16,2.577303668298022e-16,1.4229524075640353e-16,-1.3756279852200803e-16,-6.704400356229478e-17,1.5615212300426772e-16,2.514344649116513e-17,0.026285840820923348,5.306650146313713e-18,0.03150359100494757,6.293268202669801e-19,1.1067969060518505e-16,0.03825705401588439,-4.457913443246052e-17,-4.0284392690088746e-17,0.07290574404492542,6.842016314678346e-16,-1.9449812802333636e-17,-1.4204980422691668e-16,0.10403630051227866,-0.0003216296684057729,-3.7026474606561546e-16,-2.1957186670384138e-17,-1.6625266420824122e-16,7.985717120463741e-17,0.012931225927054583,-8.671710737328515e-17,0.03517656114059552
climatizacao,-1.0020893795050992e-18,-1.2371165797628945e-16,2.2721891346035807e-17,3.3898073984550275e-18,5.5158410782568577e-17,2.1766469430895017e-16,-2.1687170219254058e-17,6.32690190415556e-17,-9.968713783272892e-17,1.884210678878964e-16,1.4244852756039642e-16,0.02420767291639917,-2.6318601312688017e-16,-1.3859160565045497e-16,1.0000000000000002,2.39923761557792e-16,0.08566212297815301,8.809946114790798e-17,-5.238324977475453e-18,6.19478524649467e-17,-6.1219514529890824e-18,0.18480144236468427,-8.723224025640543e-17,-7.722441025507971e-18,-5.885732315095996e-17,0.048237607109392254,1.7649253394407635e-16,1.6633451946378919e-16,0.04407387294327748,2.4279671548344534e-16,-8.922850402640999e-18,-6.484855181966016e-16,-7.760867307192392e-16,-7.340664843118222e-17,6.1290450938104844e-18,1.913102343725867e-16,0.04224407333335426,-9.202471484813707e-17,0.16942234459631525,3.672123113691834e-17,-5.847066096491407e-17,0.0013207629859126404,-1.4470304660719317e-16,-3.7181950813651625e-17,3.076343567963499e-17,-8.199044742288682e-16,-3.807973562084788e-17,-5.165962518931987e-17,-3.9898639947466563e-17
consoles_games,1.1641296379402247e-16,-5.351807382207784e-16,0.024256474347111746,4.3077795777332404e-17,-2.4734961652274868e-17,-8.3117604895243e-17,0.023527101275610526,0.041642246082524335,2.5917186449221588e-17,0.048108384230317144,0.03650398018564613,1.173774164118689e-16,-4.603813658820225e-16,1.6015271313242745e-18,2.39923761557792e-16,1.0,1.3329404582378943e-16,4.1147412475627216e-16,-4.350885326312592e-16,3.249214399966761e-16,0.0413618785966634,2.2441349936057957e-16,1.5768903505089334e-16,1.0021987555262019e-16,0.02603712018614199,0.03198449194329648,0.11601063668527069,-3.683735714639894e-16,0.05725455835660512,-2.31298815334598e-16,0.030590891980430066,1.2896692483750234e-17,-4.092327702675028e-16,2.491501168832109e-16,-1.2756638422245231e-17,1.2714805880483506e-16,7.211779305978643e-17,1.4961028235382883e-16,-3.9789543934116245e-16,0.049306616081746274,-1.3809320035304e-16,-0.0047283311322986665,0.054503859581424105,2.2333041975121214e-17,0.031520092041038825,-2.5559097824036124e-16,1.7352232485415755e-16,-2.1357219807276078e-17,0.022008939593576915
construcao_ferramentas_construcao,-8.668793876732667e-17,-6.530929318361916e-17,-1.214499246314389e-16,-4.673038020268746e-16,2.471352693836193e-17,-2.8755089632248885e-17,0.008309326150197837,1.0943233703059883e-16,-5.091924749371124e-16,0.005832410272783124,4.2185776451851246e-16,0.03624351582899459,3.0161185293894843e-16,9.401074034836997e-17,0.08566212297815301,1.3329404582378943e-16,1.0000000000000004,-8.164419939527691e-17,5.212695243518343e-18,8.995862530623056e-17,3.171619028243657e-16,0.045494872251373074,4.960789476366918e-16,-3.5159193481471004e-16,0.01759138572504764,-2.559232657588291e-16,-8.673302176650859e-17,-1.912146732648273e-16,0.029512582403985733,1.5407545186834686e-16,-4.7508659605529225e-17,7.136823537357338e-17,-8.693070676917686e-18,-1.1448223678510864e-16,5.216229531977968e-17,1.1265270618457306e-16,0.03156629867693807,-1.353659141867663e-16,0.08341761650027438,0.08237987038911507,-2.810264021923342e-17,-0.000768153572138183,-1.1829511630453152e-16,8.740180267169634e-17,0.023405658562591056,6.80355117757977e-18,-9.540645511733637e-16,1.6286774061055828e-16,0.007324344490088007
construcao_ferramentas_iluminacao,-1.5098508016870152e-16,-3.558155699543347e-16,-4.164950343320614e-16,-1.9157969394557166e-16,1.1534146118655385e-17,-1.481175317058635e-16,3.343554479670948e-16,0.007133264238380664,-1.8975610274974852e-17,4.731995360425854e-16,-9.334893267937835e-17,0.022795976626782642,2.1237101111427823e-16,0.020734625691284255,8.809946114790798e-17,4.1147412475627216e-16,-8.164419939527691e-17,1.0000000000000002,-5.071790861921558e-17,1.3724311123678734e-16,-1.0273561613067743e-17,1.553287412454631e-17,-1.5511512332219593e-16,0.15448363457190575,-2.2108203197099531e-16,3.579275378056782e-16,1.1848509034514851e-16,5.951717491912832e-17,0.03128737294664134,8.883393796054576e-17,-1.9479721980677058e-16,4.27881513645006e-17,4.371501965943619e-17,-1.0607426131389336e-16,-2.5454607094777445e-17,6.321761825293611e-17,0.07201455899449524,-2.599878249305579e-16,1.2946634608093377e-16,-1.7838265204125208e-16,2.352913270002086e-16,0.00485812280312713,1.4700759476026782e-16,-1.1201539217131429e-16,-1.993552612452462e-16,1.7397429037388867e-16,-5.2779921670653945e-17,7.602622838014884e-17,-4.5102810375396984e-17
construcao_ferramentas_jardim,1.6344924174938099e-16,-1.3180851026296445e-16,1.7506328688249548e-17,7.401231831038863e-17,-1.581691112958966e-17,3.2055101841384173e-16,0.06807105172991501,5.00063537725611e-17,-2.2104440997273818e-17,-1.2654757294731764e-17,3.051687223665083e-17,1.4152053289321076e-17,8.633070794369792e-17,-5.475447932500531e-17,-5.238324977475453e-18,-4.350885326312592e-16,5.212695243518343e-18,-5.071790861921558e-17,1.0,-3.9396205222796035e-16,-6.837276476511962e-17,-2.661166574216875e-17,1.6331329747533908e-17,-4.9107879450513554e-17,2.489534277975684e-17,3.79866051306463e-17,-2.9135960771836576e-16,1.013079164802108e-16,-4.048142598130489e-17,-4.866499561215264e-16,5.6617860553467385e-18,6.561858498452856e-16,8.326714932813906e-17,-1.2208611843857649e-17,1.8578677277730857e-16,7.939586272874595e-17,-1.7335125187872476e-18,8.673019657681269e-17,3.2767528819986457e-16,1.247335072524667e-16,-1.3195352521810708e-16,0.006575217270217449,0.08288907801296022,-6.316241970934259e-17,1.370831634648689e-16,1.2602845703369565e-16,-1.414364652599341e-16,1.0218595092538114e-16,-5.692061405548898e-18
construcao_ferramentas_seguranca,2.159061314877823e-16,-1.3051458782985056e-16,-1.6159800572807463e-18,1.6302901151694805e-16,-9.472806737125366e-17,1.707487960520026e-17,0.12422662087685735,4.021058134473997e-18,-4.659591259530481e-17,1.1946914307543325e-17,-2.6344235827817234e-17,6.776874270364818e-17,1.2332113775776796e-16,-2.4272239919921766e-17,6.19478524649467e-17,3.249214399966761e-16,8.995862530623056e-17,1.3724311123678734e-16,-3.9396205222796035e-16,1.0,6.227352977502346e-17,7.301104191052885e-17,-1.1448440015152614e-16,8.272627429918826e-17,-5.068739110859225e-17,-2.7590419417106474e-17,1.4987766913628022e-16,1.0609078585870899e-16,-2.5601691443569576e-17,-1.647554701615818e-17,5.3883585163267306e-18,2.862456303832237e-16,-2.327543827679331e-16,-2.135392252676046e-16,7.040992338037416e-17,2.752856087297957e-16,-4.288853545124929e-18,-1.7381176466447266e-17,-3.43061158027117e-16,6.065971644166703e-17,-6.246101223005155e-17,-0.010539884024066009,-3.0113007299935327e-17,-5.846592934395356e-17,-1.9946147192906723e-17,2.3613391449906567e-16,-5.389006640667185e-17,6.508442452237743e-17,4.0440741033709315e-17
cool_stuff,6.686322145502157e-18,-2.3881785507488927e-16,5.782703612766905e-17,-3.1468472149614403e-16,-4.3646133635512276e-17,0.038943451095588465,0.05634946708170736,0.04882218793264858,1.0699965511929483e-16,0.06397390302273903,0.10353051472123909,0.04144934104724591,2.5392027371886496e-17,-3.365762089583236e-17,-6.1219514529890824e-18,0.0413618785966634,3.171619028243657e-16,-1.0273561613067743e-17,-6.837276476511962e-17,6.227352977502346e-17,0.9999999999999999,-1.6962869288461537e-16,0.0297344524871616,0.01720473545950395,0.042304738034597354,0.02294287521615802,-1.2696297058146514e-16,-1.3153339983479539e-16,3.37140559104061e-16,-2.0605038168204085e-17,-3.371049447029206e-16,3.9644452112899817e-17,-5.3901128287841036e-17,8.175919215948583e-17,-7.083610499719976e-17,-1.1648932615392618e-16,0.050373499001717933,-1.4245489232249792e-16,1.2600969800902019e-17,0.03266121950819348,0.036275803962928926,0.0005710347435185396,0.022564955062030455,0.009752212673282142,0.07977185484695301,-6.994882502197299e-17,0.007953722343427254,0.05742340276477978,0.026474065938308634
